3.232700000000000000e+04
32326.0
32248.0
32070.0
31936.0
31660.0
31610.0
31593.0
31644.0
31802.0
31809.0
31869.0
31904.0
31850.0
31841.0
31977.0
32189.0
32303.0
32443.0
32685.0
-32594.0
-32566.0
-32544.0
-32639.0
32756.0
32451.0
32465.0
32457.0
32358.0
32437.0
32603.0
32609.0
-32629.0
-32700.0
-32359.0
-32406.0
-32500.0
-32692.0
-32746.0
-32476.0
-32167.0
-32201.0
-32164.0
-32070.0
-31861.0
-31837.0
-31949.0
-31866.0
-31757.0
-31772.0
-31521.0
-31314.0
-31425.0
-31683.0
-31730.0
-31711.0
-31783.0
-31899.0
-31798.0
-31759.0
-31638.0
-31548.0
-31534.0
-31336.0
-31297.0
-31123.0
-31238.0
-31256.0
-31519.0
-31702.0
-31811.0
-31880.0
-31987.0
-31902.0
-31783.0
-31628.0
-31483.0
-31310.0
-31364.0
-31297.0
-31481.0
-31534.0
-31731.0
-31785.0
-31955.0
-31894.0
-32089.0
-32113.0
-32082.0
-32074.0
-31781.0
-31665.0
-31604.0
-31615.0
-31778.0
-31917.0
-32148.0
-32508.0
-32514.0
-32597.0
-32353.0
-32373.0
-32272.0
-32250.0
-32388.0
-32729.0
32587.0
32635.0
32715.0
32675.0
32671.0
32696.0
32705.0
32702.0
32572.0
32507.0
32559.0
32712.0
32479.0
32431.0
32292.0
32341.0
32440.0
32553.0
-32712.0
32759.0
32514.0
32409.0
32087.0
32001.0
31848.0
31950.0
32127.0
32269.0
32240.0
32091.0
31912.0
31897.0
31749.0
31742.0
31943.0
32061.0
31992.0
32005.0
31922.0
31730.0
31498.0
31461.0
31464.0
31378.0
31370.0
31523.0
31619.0
31766.0
31850.0
31732.0
31629.0
31565.0
31484.0
31259.0
31106.0
31053.0
31188.0
31180.0
31265.0
31011.0
31053.0
30938.0
30946.0
30822.0
30928.0
30924.0
30816.0
30570.0
30496.0
30478.0
30445.0
30618.0
30759.0
31127.0
31153.0
31132.0
30935.0
30745.0
30552.0
30494.0
30449.0
30327.0
30161.0
30126.0
30262.0
30225.0
30054.0
30163.0
30183.0
30194.0
30128.0
30121.0
30088.0
30062.0
29969.0
29934.0
30153.0
30172.0
30237.0
30322.0
30289.0
30131.0
29894.0
30045.0
30067.0
30218.0
30136.0
30014.0
29890.0
29911.0
30066.0
30086.0
30269.0
30424.0
30457.0
30199.0
29839.0
29520.0
29437.0
29641.0
30076.0
30696.0
31014.0
31158.0
31041.0
30744.0
30489.0
30301.0
30354.0
30475.0
30722.0
30773.0
31107.0
31406.0
31631.0
31920.0
31983.0
32046.0
32178.0
32061.0
32061.0
32087.0
32116.0
32192.0
32537.0
32712.0
-32482.0
-32394.0
-32386.0
-32415.0
-32515.0
-32403.0
